ID,item_cnt_month
0,2.677189588546753
1,0.0
2,2.37231707572937
3,0.0
4,0.0
5,0.0
6,14.890006065368652
7,0.0
8,2.0469119548797607
9,0.0
10,1.498295545578003
11,0.0
12,0.0
13,0.0
14,2.5546748638153076
15,2.479962110519409
16,0.0
17,0.0
18,1.8384807109832764
19,0.0
20,0.0
21,0.0
22,1.5375640392303467
23,2.477776288986206
24,1.7444045543670654
25,0.0
26,0.0
27,2.2825090885162354
28,1.7228186130523682
29,5.762939453125
30,0.0
31,0.0
32,2.384687662124634
33,2.4154322147369385
34,0.0
35,0.0
36,0.0
37,2.4035847187042236
38,0.0
39,0.0
40,1.377882480621338
41,1.5329673290252686
42,1.4689092636108398
43,1.497650146484375
44,1.5673048496246338
45,0.0
46,1.2915308475494385
47,0.0
48,0.0
49,1.32694411277771
50,1.3467843532562256
51,0.0
52,0.0
53,0.0
54,19.30233383178711
55,1.8279750347137451
56,2.620619535446167
57,2.704282522201538
58,3.3230578899383545
59,16.786678314208984
60,3.0753772258758545
61,0.0
62,2.3235576152801514
63,1.6755702495574951
64,0.0
65,0.0
66,2.4118525981903076
67,0.0
68,1.5963599681854248
69,0.0
70,0.0
71,1.5069684982299805
72,0.0
73,1.704308271408081
74,0.0
75,0.0
76,0.0
77,0.0
78,2.512690305709839
79,2.5116050243377686
80,1.7585551738739014
81,2.5406806468963623
82,2.58552622795105
83,0.0
84,2.4559943675994873
85,2.626986265182495
86,2.56086802482605
87,0.0
88,1.5714080333709717
89,1.5717055797576904
90,2.6035096645355225
91,0.0
92,1.6521308422088623
93,0.0
94,2.831272840499878
95,0.0
96,0.0
97,2.5193355083465576
98,1.6184144020080566
99,3.3025100231170654
100,17.343605041503906
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,2.889622449874878
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,1.4259898662567139
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,1.4273176193237305
125,1.4259006977081299
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,2.765253782272339
134,0.0
135,0.0
136,0.0
137,0.0
138,1.3982174396514893
139,0.0
140,0.0
141,2.1513755321502686
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,2.4929397106170654
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
